track_id,time,phase,east_km,north_km,fwd_km,left_km,wind_speed_ms,exceed_15_6,exceed_20_0,exceed_25_0,exceed_q90,exceed_q95,exceed_q99
20100003,2010-01-03 23:00:00,decay,-79.94933636336961,469.9455063600007,239.19996066417013,-412.33973147292045,14.791879653930664,False,False,False,False,False,False
20100003,2010-01-04 00:00:00,decay,-142.1424539797177,425.5286037199996,139.08867604306948,-426.5365283347426,14.791879653930664,False,False,False,False,False,False
20100003,2010-01-04 01:00:00,decay,-204.7788201975865,384.6341998400003,54.93959351354832,-432.2724533817056,14.791879653930664,False,False,False,False,False,False
20100003,2010-01-04 02:00:00,decay,-261.90783443721,347.22400063999993,-21.553669390827537,-434.39113676020895,14.791879653930664,False,False,False,False,False,False
20100003,2010-01-04 03:00:00,decay,-1.991802246150265,117.89021772000014,65.00916379125805,-98.36604766594105,15.58314323425293,False,False,False,True,False,False
20100003,2010-01-04 04:00:00,decay,-50.754785634641586,83.17106820000001,8.258245967718338,-97.08386180969592,15.58314323425293,False,False,False,True,False,False
20100003,2010-01-04 05:00:00,decay,-94.24075146838932,51.44152860000012,-42.97219882129967,-98.39176911964762,15.58314323425293,False,False,False,True,False,False
20100003,2010-01-04 06:00:00,decay,-136.69365111405975,17.761885239999945,-93.95129663491666,-100.86522038239501,15.58314323425293,False,False,False,True,False,False
20100009,2010-01-05 15:00:00,mature,438.262853442087,530.0201235999997,671.8239107679758,-147.13358912424468,13.928521156311035,False,False,False,False,False,False
20100009,2010-01-05 16:00:00,mature,353.6883104117794,465.0866110000002,555.0834514188136,-182.43721828174859,13.928521156311035,False,False,False,False,False,False
20100009,2010-01-05 17:00:00,mature,274.61558067465614,419.8794476800002,436.0099985292763,-248.20908306474422,13.928521156311035,False,False,False,False,False,False
20100009,2010-01-05 18:00:00,mature,1102.5093959811898,25.971735240000385,1039.8622960122013,367.2708872078175,14.652169227600098,False,False,False,False,False,False
20100009,2010-01-05 21:00:00,decay,438.525906102259,413.0123395199998,538.6654190969634,-269.6733750070324,15.71612548828125,True,False,False,True,False,False
20100009,2010-01-05 22:00:00,decay,362.55930792363404,386.73324976000026,443.44107762002824,-290.4683612911797,15.71612548828125,True,False,False,True,False,False
20100009,2010-01-05 23:00:00,decay,300.0280958210322,380.3732042000002,361.5222302495838,-322.49389109056995,15.71612548828125,True,False,False,True,False,False
20100009,2010-01-06 00:00:00,decay,236.29396319475686,365.1039963999999,303.6726241004929,-311.3176875820855,15.71612548828125,True,False,False,True,False,False
20100009,2010-01-06 01:00:00,decay,170.13401441658692,354.9734311200001,219.49283092625413,-326.7638548471781,15.71612548828125,True,False,False,True,False,False
20100009,2010-01-06 02:00:00,decay,103.19918890484352,346.29024848000034,149.8530514388907,-328.80248137356125,15.71612548828125,True,False,False,True,False,False
20100009,2010-01-06 03:00:00,decay,453.53122357960626,448.16675023999966,504.6891803870394,-389.6573340546222,16.56294059753418,True,False,False,True,True,False
20100009,2010-01-06 04:00:00,decay,390.9508012800913,442.17617576000015,430.6487799903363,-403.61358714012454,16.56294059753418,True,False,False,True,True,False
20100009,2010-01-06 05:00:00,decay,325.3205704504558,436.52579519999995,368.29935691076093,-400.9287057973303,16.56294059753418,True,False,False,True,True,False
20100009,2010-01-06 06:00:00,decay,258.0151652660545,428.9678351199997,297.7240487147301,-402.4246760472295,16.56294059753418,True,False,False,True,True,False
20100009,2010-01-06 07:00:00,decay,1094.5093093024109,90.50015435999994,1098.2444632227773,-0.07133959999593742,17.217792510986328,True,False,False,True,True,False
20100009,2010-01-06 08:00:00,decay,1050.1863074020255,84.77162716000008,1053.3137434463958,-24.650900449995397,17.379247665405273,True,False,False,True,True,False
20100009,2010-01-06 09:00:00,decay,434.4430593237706,556.6135810399996,321.9640489440378,-628.4095810698075,15.600942611694336,True,False,False,True,False,False
20100009,2010-01-06 10:00:00,decay,397.6656564995616,575.84433368,320.2888919290194,-622.2135458968017,15.600942611694336,True,False,False,True,False,False
20100009,2010-01-06 11:00:00,decay,1102.2307133096965,-15.244160800000303,1097.5996831454831,102.07774174928242,15.976482391357422,True,False,False,True,False,False
20100009,2010-01-06 12:00:00,decay,1099.4621141744865,9.50839779999973,1098.1792465564138,53.941566222553284,16.62535285949707,True,False,False,True,False,False
20100009,2010-01-06 13:00:00,decay,1097.3850716564045,88.77436039999967,1100.5340978772067,-30.977120078600223,16.936477661132812,True,False,False,True,True,False
20100009,2010-01-06 14:00:00,decay,1091.3348203831144,-25.39509764000007,1088.5930516288797,81.37425336132394,17.26921844482422,True,False,False,True,True,False
20100009,2010-01-06 15:00:00,decay,601.193124821676,470.90775644000036,630.6915996684199,-430.5988789069189,15.397040367126465,False,False,False,True,False,False
20100011,2010-01-06 21:00:00,intensification,837.4983416763563,-703.6937951999998,-1027.035926210689,376.54433468872946,14.45953369140625,False,False,False,True,True,False
20100011,2010-01-06 22:00:00,intensification,871.1762614576927,-672.6502094399999,-1006.0084762413162,446.4900094265305,13.668258666992188,False,False,False,True,True,False
20100011,2010-01-06 23:00:00,intensification,854.4012116319609,-694.98055616,-869.5708081497495,675.9038492954581,13.402276039123535,False,False,False,True,False,False
20100011,2010-01-07 00:00:00,intensification,862.7196256717294,-668.3868760799998,-882.0022579691336,642.7271470635886,13.29055404663086,False,False,False,True,False,False
20100011,2010-01-07 01:00:00,intensification,874.3284198398213,-663.7369283600001,-771.3853690991099,781.0003253188804,12.896649360656738,False,False,False,True,False,False
20100011,2010-01-07 02:00:00,intensification,848.0398481524977,-692.40672644,157.94229115831217,1083.3526164354482,12.735307693481445,False,False,False,True,False,False
20100011,2010-01-07 03:00:00,intensification,855.4046155478342,-628.5693818799998,915.7209130891206,536.9094276214287,12.198430061340332,False,False,False,True,False,False
20100011,2010-01-07 04:00:00,intensification,849.372318555928,-634.08517656,1059.6707124326629,-24.399341684809826,12.198430061340332,False,False,False,True,False,False
20100011,2010-01-07 05:00:00,intensification,843.7707140355369,-619.4929056799999,933.1736944411903,-474.2439604832821,12.198430061340332,False,False,False,True,False,False
20100011,2010-01-07 06:00:00,intensification,835.4146888688032,-607.6729480800001,861.3592351285971,-570.3020096972092,12.198430061340332,False,False,False,True,False,False
20100011,2010-01-07 07:00:00,intensification,-64.11836426942148,-1096.9456102000001,1085.250389777535,172.14072110150306,12.441462516784668,False,False,False,False,False,False
20100011,2010-01-07 08:00:00,intensification,-66.64778891862498,-1074.7158967599999,1000.36209510722,398.4116780279987,12.441462516784668,False,False,False,False,False,False
20100011,2010-01-07 09:00:00,intensification,18.440802740995025,-1084.9714744,895.3838227404846,613.0179226108148,12.56352424621582,False,False,False,False,False,False
20100011,2010-01-07 10:00:00,intensification,32.98093399387718,-1053.93746216,960.1696818598141,435.8280603501719,13.287712097167969,False,False,False,True,False,False
20100011,2010-01-07 11:00:00,intensification,344.9765704407631,-1035.0364393599998,1090.9722187378752,9.42777270913541,13.493496894836426,False,False,False,False,False,False
20100011,2010-01-07 12:00:00,intensification,455.5372940815432,-997.3512797599999,1096.4371594155907,-7.025453061158203,15.682206153869629,True,False,False,True,True,False
20100011,2010-01-07 13:00:00,intensification,468.32291662828914,-994.9297357999999,1086.6348732585516,168.63032241164865,16.760208129882812,True,False,False,True,True,False
20100011,2010-01-07 14:00:00,intensification,511.56714186153476,-968.2480016000001,1036.2318213354658,354.15920951820067,17.2255859375,True,False,False,True,True,False
20100011,2010-01-07 15:00:00,intensification,166.78855535002216,-1085.5583534399998,669.0442519926622,870.9966416667115,13.972311019897461,False,False,False,False,False,False
20100011,2010-01-07 16:00:00,intensification,186.187177377071,-1078.24518604,631.7473657008447,893.4056257759507,14.175080299377441,False,False,False,True,False,False
20100011,2010-01-07 17:00:00,intensification,161.04819551644118,-1076.7718658399997,614.2546376081264,898.9245866704089,14.396418571472168,False,False,False,True,False,False
20100011,2010-01-07 18:00:00,intensification,117.84422158867939,-1087.8132513599996,506.1844398326543,970.0527012835734,14.630831718444824,False,False,False,True,False,False
20100011,2010-01-07 19:00:00,intensification,438.99879896877076,-1006.11862032,775.2328719146345,777.179913503708,15.09124755859375,False,False,False,True,False,False
20100011,2010-01-07 20:00:00,intensification,390.0321645763021,-1015.1888625999998,725.3924863590189,810.271100857631,15.346419334411621,False,False,False,True,False,False
20100011,2010-01-07 21:00:00,intensification,1036.3103949712902,-302.6385595199996,1058.5972700683453,-211.89891985977363,13.562738418579102,False,False,False,True,False,False
20100011,2010-01-07 22:00:00,intensification,1009.2729595208816,-299.7720695200001,1045.4294675727556,-124.78953808267613,13.772231101989746,False,False,False,True,False,False
20100011,2010-01-07 23:00:00,intensification,1036.8530743580695,-338.6731774799998,1089.966223293434,41.682742587644384,14.150214195251465,False,False,False,True,False,False
20100011,2010-01-08 00:00:00,intensification,973.630099617887,-319.7438794000001,1023.6270901609265,48.77806458207385,14.150214195251465,False,False,False,True,False,False
20100011,2010-01-08 03:00:00,mature,111.14142510105921,-1094.0613089999997,223.83982321963845,1076.670004116994,14.913878440856934,False,False,False,True,False,False
20100011,2010-01-08 04:00:00,mature,115.16336500394031,-1088.33367236,176.92123073086094,1080.0146578395647,15.312284469604492,False,False,False,True,False,False
20100011,2010-01-08 05:00:00,mature,76.50741357263634,-1087.9709917999996,-33.746639380486485,1090.135508852167,15.312284469604492,False,False,False,True,False,False
20100011,2010-01-08 06:00:00,mature,42.2309177015555,-1096.2049982400001,-357.8693976227193,1037.0045047257156,15.312284469604492,False,False,False,True,False,False
20100011,2010-01-08 07:00:00,mature,439.889556194554,-1000.4922848799996,153.80822486742744,1082.049288949711,15.159997940063477,False,False,False,True,False,False
20100011,2010-01-08 08:00:00,mature,410.28093056933506,-1000.59547852,213.1179454353106,1060.236999428401,15.159997940063477,False,False,False,True,False,False
20100011,2010-01-08 09:00:00,mature,14.0688293626748,-1094.0240167999998,-460.8441592474443,992.325119193482,14.505433082580566,False,False,False,False,False,False
20100015,2010-01-10 11:00:00,intensification,699.501897625886,840.04509908,691.5067998256516,-846.6386590898319,10.825654029846191,False,False,False,True,False,False
20100015,2010-01-10 12:00:00,intensification,595.288918537338,868.83267372,569.6278008130528,-885.8686584351444,10.984395980834961,False,False,False,True,False,False
20100015,2010-01-10 13:00:00,intensification,539.3021707122896,872.4027061200001,464.1162326501908,-914.6198311708973,10.984395980834961,False,False,False,True,False,False
20100015,2010-01-10 14:00:00,intensification,466.02755574998656,879.2935254399999,410.6559553271437,-906.4769566587789,10.984395980834961,False,False,False,True,False,False
20100015,2010-01-10 15:00:00,intensification,-155.68850509618088,-1068.58416852,-134.94299373975562,1071.401616701793,12.66087532043457,False,False,False,False,False,False
20100015,2010-01-10 16:00:00,intensification,-182.43661197051716,-1067.3993897599998,16.403289923258995,1082.7536685354592,12.66087532043457,False,False,False,False,False,False
20100015,2010-01-10 17:00:00,intensification,-217.38224761210688,-1056.3811587999999,51.44510662229962,1077.288074402173,12.66087532043457,False,False,False,False,False,False
20100015,2010-01-10 18:00:00,intensification,-259.3651276123331,-1046.4903768,-20.336539158592956,1077.960483195659,12.66087532043457,False,False,False,False,False,False
20100015,2010-01-10 21:00:00,mature,381.8456697335112,-1028.8428172,848.3195821523882,696.1878658344053,11.565727233886719,False,False,False,False,False,False
20100015,2010-01-10 22:00:00,mature,349.3449750211694,-991.8263568399997,862.8849802212164,600.991634387434,12.03554916381836,False,False,False,False,False,False
20100015,2010-01-10 23:00:00,mature,335.8800061629123,-989.4988782799999,430.99180742845317,951.9293411734566,12.03554916381836,False,False,False,False,False,False
20100015,2010-01-11 00:00:00,mature,300.01265000172003,-986.7198858000002,368.7272107720574,963.1531379954481,12.03554916381836,False,False,False,False,False,False
20100015,2010-01-11 01:00:00,mature,355.1926702640335,-1040.09738052,122.50126388555302,1092.2260912101954,12.157191276550293,False,False,False,False,False,False
20100015,2010-01-11 02:00:00,mature,272.20139488126625,-993.2332190000001,290.0803665884849,988.1595051510153,12.03554916381836,False,False,False,False,False,False
20100015,2010-01-11 03:00:00,mature,834.1471554747253,101.60009420000036,771.7390039637979,-332.48002329311413,12.562576293945312,False,False,False,True,False,False
20100015,2010-01-11 04:00:00,mature,778.1273686260345,120.4322099200002,689.5075225597539,-380.21769464952837,12.562576293945312,False,False,False,True,False,False
20100015,2010-01-11 05:00:00,mature,700.1069409032054,149.60795739999978,603.6589561635817,-384.874179780535,12.562576293945312,False,False,False,True,False,False
20100015,2010-01-11 06:00:00,mature,574.275116711831,194.93189539999992,485.91386437919243,-362.87473034465125,12.562576293945312,False,False,False,True,False,False
20100015,2010-01-11 07:00:00,mature,509.1548395970618,-975.1982657999998,728.3480044011885,824.4752833100838,12.622468948364258,False,False,False,False,False,False
20100015,2010-01-11 08:00:00,mature,528.2219376232185,-965.5162088000003,690.6829399271139,856.8529870027833,12.734342575073242,False,False,False,False,False,False
20100015,2010-01-11 09:00:00,mature,593.7980721700393,77.88837760000008,513.4759147516248,308.22919207628195,14.844022750854492,False,False,False,True,True,False
20100015,2010-01-11 12:00:00,decay,446.66787250687145,103.54040180000007,405.11151265591025,-214.7497740356447,14.844022750854492,False,False,False,True,True,False
20100015,2010-01-11 13:00:00,decay,390.36638446129535,118.71654607999966,349.6678548718559,-210.26631613233548,14.844022750854492,False,False,False,True,True,False
